HSN_CD,HSN_NM,TOWN_NM,VILL_NM,year,total_vote,eligible_vote,DPP,KMT
N,彰化縣,彰化市,桃源里,2018,1631,2471,340,788
N,彰化縣,彰化市,東興里,2018,988,1514,235,359
N,彰化縣,彰化市,華北里,2018,902,1432,204,370
N,彰化縣,彰化市,華陽里,2018,1191,1761,236,527
N,彰化縣,彰化市,大同里,2018,646,997,158,250
N,彰化縣,彰化市,永生里,2018,823,1221,209,367
N,彰化縣,彰化市,建寶里,2018,1496,2232,304,794
N,彰化縣,彰化市,光南里,2018,917,1371,216,368
N,彰化縣,彰化市,介壽里,2018,1320,2489,207,658
N,彰化縣,彰化市,延平里,2018,5459,8280,1148,2055
N,彰化縣,彰化市,延和里,2018,3014,4699,708,1243
N,彰化縣,彰化市,南興里,2018,4363,6820,954,1820
N,彰化縣,彰化市,南瑤里,2018,4562,7305,1056,1888
N,彰化縣,彰化市,成功里,2018,965,1469,229,392
N,彰化縣,彰化市,福安里,2018,700,984,172,295
N,彰化縣,彰化市,西安里,2018,1775,2835,381,938
N,彰化縣,彰化市,彰安里,2018,1884,2852,509,798
N,彰化縣,彰化市,中央里,2018,544,753,218,160
N,彰化縣,彰化市,富貴里,2018,575,842,164,217
N,彰化縣,彰化市,民權里,2018,750,1106,194,266
N,彰化縣,彰化市,萬壽里,2018,601,882,233,179
N,彰化縣,彰化市,長樂里,2018,717,982,320,183
N,彰化縣,彰化市,西興里,2018,2227,3213,481,788
N,彰化縣,彰化市,西勢里,2018,2274,3504,587,962
N,彰化縣,彰化市,忠權里,2018,2007,3021,437,1090
N,彰化縣,彰化市,忠孝里,2018,740,1163,189,332
N,彰化縣,彰化市,五權里,2018,2413,3993,496,1089
N,彰化縣,彰化市,平和里,2018,2767,4063,604,720
N,彰化縣,彰化市,崙平里,2018,3298,5145,717,1050
N,彰化縣,彰化市,向陽里,2018,3149,4922,606,1353
N,彰化縣,彰化市,莿桐里,2018,2000,2967,489,606
N,彰化縣,彰化市,南美里,2018,1182,1736,271,501
N,彰化縣,彰化市,南安里,2018,1395,2065,306,464
N,彰化縣,彰化市,東芳里,2018,2285,3371,512,560
N,彰化縣,彰化市,磚磘里,2018,2194,3187,504,719
N,彰化縣,彰化市,卦山里,2018,1508,2398,306,627
N,彰化縣,彰化市,光復里,2018,479,670,136,146
N,彰化縣,彰化市,永福里,2018,603,864,113,149
N,彰化縣,彰化市,光華里,2018,468,711,109,142
N,彰化縣,彰化市,中正里,2018,905,1368,207,325
N,彰化縣,彰化市,中山里,2018,523,752,116,205
N,彰化縣,彰化市,龍山里,2018,1138,1824,236,459
N,彰化縣,彰化市,新興里,2018,3300,4964,632,1469
N,彰化縣,彰化市,新華里,2018,1158,1640,185,712
N,彰化縣,彰化市,興北里,2018,996,1556,241,435
N,彰化縣,彰化市,信義里,2018,497,797,155,179
N,彰化縣,彰化市,民生里,2018,964,1371,201,353
N,彰化縣,彰化市,文化里,2018,842,1254,195,316
N,彰化縣,彰化市,陽明里,2018,1126,1689,235,428
N,彰化縣,彰化市,萬安里,2018,2601,3840,541,795
N,彰化縣,彰化市,下廍里,2018,3130,4795,538,1117
N,彰化縣,彰化市,茄苳里,2018,601,893,77,197
N,彰化縣,彰化市,茄南里,2018,1988,2759,308,674
N,彰化縣,彰化市,寶廍里,2018,867,1183,110,197
N,彰化縣,彰化市,古夷里,2018,1588,2291,212,359
N,彰化縣,彰化市,阿夷里,2018,4997,7903,798,1864
N,彰化縣,彰化市,和調里,2018,1702,2549,311,491
N,彰化縣,彰化市,復興里,2018,2550,4023,430,866
N,彰化縣,彰化市,中庄里,2018,1575,2390,311,445
N,彰化縣,彰化市,竹中里,2018,1125,1638,179,172
N,彰化縣,彰化市,香山里,2018,2192,3162,687,264
N,彰化縣,彰化市,牛埔里,2018,2032,2813,296,229
N,彰化縣,彰化市,台鳳里,2018,2819,4236,365,718
N,彰化縣,彰化市,國聖里,2018,1649,2377,236,335
N,彰化縣,彰化市,福山里,2018,4297,6559,731,897
N,彰化縣,彰化市,安溪里,2018,1289,1843,133,218
N,彰化縣,彰化市,三村里,2018,851,1150,95,65
N,彰化縣,彰化市,大竹里,2018,2044,3141,355,329
N,彰化縣,彰化市,田中里,2018,712,880,96,98
N,彰化縣,彰化市,快官里,2018,726,1081,176,144
N,彰化縣,彰化市,竹巷里,2018,544,795,97,86
N,彰化縣,彰化市,福田里,2018,902,1228,165,132
N,彰化縣,彰化市,石牌里,2018,832,1131,114,156
N,彰化縣,花壇鄉,花壇村,2018,2175,3148,964,796
N,彰化縣,花壇鄉,金墩村,2018,1270,1763,535,504
N,彰化縣,花壇鄉,中庄村,2018,1578,2307,616,705
N,彰化縣,花壇鄉,崙雅村,2018,990,1395,399,474
N,彰化縣,花壇鄉,劉厝村,2018,821,1068,367,318
N,彰化縣,花壇鄉,南口村,2018,1238,1818,473,499
N,彰化縣,花壇鄉,北口村,2018,1198,1717,465,417
N,彰化縣,花壇鄉,中口村,2018,582,739,241,183
N,彰化縣,花壇鄉,文德村,2018,1979,2947,760,782
N,彰化縣,花壇鄉,白沙村,2018,2812,4416,943,1163
N,彰化縣,花壇鄉,岩竹村,2018,864,1307,373,284
N,彰化縣,花壇鄉,長沙村,2018,3139,4780,1202,1303
N,彰化縣,花壇鄉,橋頭村,2018,2126,3212,776,916
N,彰化縣,花壇鄉,灣雅村,2018,624,868,215,293
N,彰化縣,花壇鄉,灣東村,2018,661,920,233,272
N,彰化縣,花壇鄉,三春村,2018,1335,1850,370,815
N,彰化縣,花壇鄉,永春村,2018,1218,1838,383,620
N,彰化縣,花壇鄉,長春村,2018,1111,1548,358,561
N,彰化縣,芬園鄉,舊社村,2018,1155,1692,215,435
N,彰化縣,芬園鄉,大埔村,2018,948,1366,126,376
N,彰化縣,芬園鄉,竹林村,2018,1202,1701,187,398
N,彰化縣,芬園鄉,楓坑村,2018,424,556,86,188
N,彰化縣,芬園鄉,社口村,2018,1521,2386,334,520
N,彰化縣,芬園鄉,茄荖村,2018,1505,2277,281,454
N,彰化縣,芬園鄉,嘉興村,2018,1168,1597,202,477
N,彰化縣,芬園鄉,芬園村,2018,602,850,132,127
N,彰化縣,芬園鄉,縣庄村,2018,736,1099,150,314
N,彰化縣,芬園鄉,圳墘村,2018,472,640,89,225
N,彰化縣,芬園鄉,溪頭村,2018,1088,1626,324,466
N,彰化縣,芬園鄉,進芬村,2018,663,954,112,226
N,彰化縣,芬園鄉,同安村,2018,815,1172,166,349
N,彰化縣,芬園鄉,中崙村,2018,564,845,89,192
N,彰化縣,芬園鄉,大竹村,2018,686,974,90,207
N,彰化縣,鹿港鎮,大有里,2018,818,1108,362,229
N,彰化縣,鹿港鎮,中興里,2018,327,495,159,90
N,彰化縣,鹿港鎮,洛津里,2018,577,827,283,132
N,彰化縣,鹿港鎮,順興里,2018,667,914,273,161
N,彰化縣,鹿港鎮,埔崙里,2018,3145,4782,1207,825
N,彰化縣,鹿港鎮,新宮里,2018,640,859,290,135
N,彰化縣,鹿港鎮,玉順里,2018,777,1152,280,195
N,彰化縣,鹿港鎮,東石里,2018,2880,4173,1173,680
N,彰化縣,鹿港鎮,郭厝里,2018,368,524,121,55
N,彰化縣,鹿港鎮,永安里,2018,2820,4296,1110,922
N,彰化縣,鹿港鎮,景福里,2018,748,1099,292,247
N,彰化縣,鹿港鎮,泰興里,2018,816,1150,332,267
N,彰化縣,鹿港鎮,長興里,2018,170,266,72,47
N,彰化縣,鹿港鎮,興化里,2018,376,560,146,112
N,彰化縣,鹿港鎮,龍山里,2018,452,639,206,147
N,彰化縣,鹿港鎮,菜園里,2018,669,883,348,168
N,彰化縣,鹿港鎮,街尾里,2018,1534,2146,651,517
N,彰化縣,鹿港鎮,詔安里,2018,1265,1899,394,478
N,彰化縣,鹿港鎮,海埔里,2018,2246,3451,645,1023
N,彰化縣,鹿港鎮,洋厝里,2018,1686,2351,525,858
N,彰化縣,鹿港鎮,草中里,2018,2142,3063,763,1086
N,彰化縣,鹿港鎮,頭南里,2018,1400,2086,444,641
N,彰化縣,鹿港鎮,山崙里,2018,2175,2954,1021,854
N,彰化縣,鹿港鎮,頂番里,2018,2454,3683,585,1458
N,彰化縣,鹿港鎮,頭崙里,2018,1767,2488,469,1007
N,彰化縣,鹿港鎮,溝墘里,2018,2823,4000,689,1487
N,彰化縣,鹿港鎮,廖厝里,2018,2686,3918,864,1205
N,彰化縣,鹿港鎮,東崎里,2018,3283,4955,1503,1093
N,彰化縣,鹿港鎮,頂厝里,2018,4794,7307,1829,1624
N,彰化縣,福興鄉,三汴村,2018,844,1318,455,284
N,彰化縣,福興鄉,萬豐村,2018,574,784,318,210
N,彰化縣,福興鄉,元中村,2018,843,1218,470,270
N,彰化縣,福興鄉,外中村,2018,714,1132,383,233
N,彰化縣,福興鄉,外埔村,2018,837,1423,487,231
N,彰化縣,福興鄉,大崙村,2018,773,1206,429,261
N,彰化縣,福興鄉,番婆村,2018,1456,2351,590,563
N,彰化縣,福興鄉,橋頭村,2018,1548,2601,608,593
N,彰化縣,福興鄉,社尾村,2018,861,1401,444,281
N,彰化縣,福興鄉,番社村,2018,954,1442,537,245
N,彰化縣,福興鄉,西勢村,2018,1333,1884,583,421
N,彰化縣,福興鄉,同安村,2018,1565,2303,588,592
N,彰化縣,福興鄉,秀厝村,2018,1779,2374,919,627
N,彰化縣,福興鄉,福興村,2018,2463,3557,958,990
N,彰化縣,福興鄉,福南村,2018,1532,2467,462,805
N,彰化縣,福興鄉,鎮平村,2018,862,1162,266,426
N,彰化縣,福興鄉,三和村,2018,766,1020,270,427
N,彰化縣,福興鄉,二港村,2018,899,1262,417,346
N,彰化縣,福興鄉,福寶村,2018,701,1237,276,316
N,彰化縣,福興鄉,頂粘村,2018,1531,2221,532,717
N,彰化縣,福興鄉,廈粘村,2018,1346,1884,539,611
N,彰化縣,福興鄉,麥厝村,2018,1514,2154,652,644
N,彰化縣,秀水鄉,秀水村,2018,1150,1633,571,457
N,彰化縣,秀水鄉,安溪村,2018,1431,1984,855,403
N,彰化縣,秀水鄉,莊雅村,2018,1699,2550,849,626
N,彰化縣,秀水鄉,陝西村,2018,925,1365,479,343
N,彰化縣,秀水鄉,金興村,2018,1304,1829,599,533
N,彰化縣,秀水鄉,安東村,2018,2550,3758,1500,832
N,彰化縣,秀水鄉,鶴鳴村,2018,2079,3066,1018,789
N,彰化縣,秀水鄉,馬興村,2018,1579,2188,667,683
N,彰化縣,秀水鄉,義興村,2018,872,1338,271,457
N,彰化縣,秀水鄉,福安村,2018,3055,4306,1742,965
N,彰化縣,秀水鄉,埔崙村,2018,1310,1872,749,445
N,彰化縣,秀水鄉,曾厝村,2018,1287,1634,715,449
N,彰化縣,秀水鄉,金陵村,2018,1226,1650,751,390
N,彰化縣,秀水鄉,下崙村,2018,1474,2006,966,285
N,彰化縣,和美鎮,竹營里,2018,3473,5829,1210,1235
N,彰化縣,和美鎮,和東里,2018,2739,4168,808,934
N,彰化縣,和美鎮,和南里,2018,279,415,93,106
N,彰化縣,和美鎮,和北里,2018,1179,1774,386,531
N,彰化縣,和美鎮,和西里,2018,2041,3124,760,884
N,彰化縣,和美鎮,四張里,2018,1591,2676,594,623
N,彰化縣,和美鎮,頭前里,2018,1070,1598,311,405
N,彰化縣,和美鎮,面前里,2018,1345,2078,551,513
N,彰化縣,和美鎮,鎮平里,2018,1755,2738,564,627
N,彰化縣,和美鎮,大霞里,2018,1083,1422,333,490
N,彰化縣,和美鎮,源埤里,2018,1183,1754,391,463
N,彰化縣,和美鎮,南佃里,2018,1488,2144,548,514
N,彰化縣,和美鎮,雅溝里,2018,882,1302,392,308
N,彰化縣,和美鎮,山犁里,2018,3068,4909,1120,1212
N,彰化縣,和美鎮,仁愛里,2018,1621,2647,679,578
N,彰化縣,和美鎮,嘉犁里,2018,1301,1858,395,554
N,彰化縣,和美鎮,詔安里,2018,1223,1923,413,466
N,彰化縣,和美鎮,鐵山里,2018,1705,2545,508,744
N,彰化縣,和美鎮,柑井里,2018,2110,3324,549,966
N,彰化縣,和美鎮,竹園里,2018,670,860,226,184
N,彰化縣,和美鎮,新庄里,2018,1611,2331,475,477
N,彰化縣,和美鎮,犁盛里,2018,1474,2252,456,459
N,彰化縣,和美鎮,中寮里,2018,730,1086,175,132
N,彰化縣,和美鎮,中圍里,2018,1921,2767,514,529
N,彰化縣,和美鎮,糖友里,2018,2558,4026,766,690
N,彰化縣,和美鎮,還社里,2018,598,829,202,218
N,彰化縣,和美鎮,塗厝里,2018,1262,1685,383,587
N,彰化縣,和美鎮,地潭里,2018,674,860,239,344
N,彰化縣,和美鎮,湖內里,2018,862,1193,518,263
N,彰化縣,和美鎮,嘉寶里,2018,1386,1962,420,551
N,彰化縣,和美鎮,月眉里,2018,2091,2975,845,771
N,彰化縣,和美鎮,好修里,2018,1136,1586,433,372
N,彰化縣,伸港鄉,大同村,2018,1543,2250,714,607
N,彰化縣,伸港鄉,海尾村,2018,1346,1785,581,507
N,彰化縣,伸港鄉,全興村,2018,1281,1624,388,534
N,彰化縣,伸港鄉,溪底村,2018,1355,1836,641,478
N,彰化縣,伸港鄉,定興村,2018,1676,2552,763,705
N,彰化縣,伸港鄉,什股村,2018,1411,2084,440,758
N,彰化縣,伸港鄉,泉州村,2018,1325,1930,378,561
N,彰化縣,伸港鄉,泉厝村,2018,857,1217,294,459
N,彰化縣,伸港鄉,曾家村,2018,1108,1647,614,370
N,彰化縣,伸港鄉,蚵寮村,2018,751,1111,359,175
N,彰化縣,伸港鄉,新港村,2018,3271,4977,1491,1375
N,彰化縣,伸港鄉,埤墘村,2018,818,1264,306,358
N,彰化縣,伸港鄉,七嘉村,2018,1994,2870,890,853
N,彰化縣,伸港鄉,汴頭村,2018,1503,2149,363,1019
N,彰化縣,線西鄉,線西村,2018,1557,2155,436,882
N,彰化縣,線西鄉,頂庄村,2018,862,1232,259,456
N,彰化縣,線西鄉,寓埔村,2018,1564,2176,572,778
N,彰化縣,線西鄉,塭仔村,2018,885,1231,246,503
N,彰化縣,線西鄉,溝內村,2018,819,1137,236,413
N,彰化縣,線西鄉,下犁村,2018,1320,1863,376,699
N,彰化縣,線西鄉,頂犁村,2018,1719,2477,420,1041
N,彰化縣,線西鄉,德興村,2018,999,1297,283,478
N,彰化縣,員林市,崙雅里,2018,1618,2388,367,1001
N,彰化縣,員林市,振興里,2018,1505,2543,404,932
N,彰化縣,員林市,林厝里,2018,1735,2677,469,1082
N,彰化縣,員林市,出水里,2018,1177,1649,646,445
N,彰化縣,員林市,湖水里,2018,812,1142,217,535
N,彰化縣,員林市,大峯里,2018,553,708,105,423
N,彰化縣,員林市,鎮興里,2018,1199,1910,361,715
N,彰化縣,員林市,浮圳里,2018,1433,2114,396,878
N,彰化縣,員林市,西東里,2018,1273,1900,372,798
N,彰化縣,員林市,南東里,2018,1148,1745,341,725
N,彰化縣,員林市,中東里,2018,1145,1687,235,840
N,彰化縣,員林市,東北里,2018,1577,2265,304,1197
N,彰化縣,員林市,東和里,2018,689,1026,172,358
N,彰化縣,員林市,民生里,2018,1724,2705,462,1028
N,彰化縣,員林市,黎明里,2018,1154,1786,314,684
N,彰化縣,員林市,惠來里,2018,3446,5475,936,2097
N,彰化縣,員林市,中央里,2018,1164,1868,351,692
N,彰化縣,員林市,溝皂里,2018,1440,2184,367,912
N,彰化縣,員林市,大饒里,2018,2046,3084,594,1183
N,彰化縣,員林市,大明里,2018,1586,2339,467,908
N,彰化縣,員林市,萬年里,2018,2288,3528,614,1349
N,彰化縣,員林市,中正里,2018,1920,3073,445,1195
N,彰化縣,員林市,仁美里,2018,1598,2511,470,964
N,彰化縣,員林市,新興里,2018,505,720,170,278
N,彰化縣,員林市,和平里,2018,1684,2736,488,970
N,彰化縣,員林市,光明里,2018,550,810,195,284
N,彰化縣,員林市,中山里,2018,390,569,130,216
N,彰化縣,員林市,三條里,2018,1569,2551,471,914
N,彰化縣,員林市,忠孝里,2018,1326,2139,337,792
N,彰化縣,員林市,仁愛里,2018,911,1329,268,517
N,彰化縣,員林市,三和里,2018,3645,5959,1049,2205
N,彰化縣,員林市,三橋里,2018,1779,2764,569,1011
N,彰化縣,員林市,三愛里,2018,1778,2705,621,909
N,彰化縣,員林市,三信里,2018,1405,2192,416,819
N,彰化縣,員林市,三多里,2018,1605,2296,511,874
N,彰化縣,員林市,三義里,2018,1378,2410,402,786
N,彰化縣,員林市,新生里,2018,2628,4034,804,1476
N,彰化縣,員林市,南平里,2018,3053,4802,894,1755
N,彰化縣,員林市,南興里,2018,2671,4392,664,1705
N,彰化縣,員林市,源潭里,2018,1094,1640,343,655
N,彰化縣,員林市,大埔里,2018,1427,2061,403,875
N,彰化縣,大村鄉,大村村,2018,2182,3041,715,1164
N,彰化縣,大村鄉,茄苳村,2018,1118,1497,417,532
N,彰化縣,大村鄉,田洋村,2018,775,1081,234,455
N,彰化縣,大村鄉,貢旗村,2018,997,1434,383,505
N,彰化縣,大村鄉,南勢村,2018,965,1367,337,526
N,彰化縣,大村鄉,大橋村,2018,1352,1939,429,790
N,彰化縣,大村鄉,加錫村,2018,946,1430,257,585
N,彰化縣,大村鄉,大崙村,2018,1153,1538,362,645
N,彰化縣,大村鄉,新興村,2018,829,1123,213,530
N,彰化縣,大村鄉,擺塘村,2018,1678,2431,503,932
N,彰化縣,大村鄉,過溝村,2018,1737,2686,519,995
N,彰化縣,大村鄉,村上村,2018,955,1356,304,545
N,彰化縣,大村鄉,美港村,2018,2006,2946,701,1045
N,彰化縣,大村鄉,黃厝村,2018,1507,2188,388,986
N,彰化縣,大村鄉,福興村,2018,1379,1996,410,842
N,彰化縣,大村鄉,平和村,2018,1594,2422,565,846
N,彰化縣,永靖鄉,浮圳村,2018,807,1215,159,472
N,彰化縣,永靖鄉,東寧村,2018,1253,1847,324,587
